gvkey,ticker,year,exchange,inddesc,naics,naicsdesc,sic,sicdesc,state,execid,gender,becameceo,title,age,bonus,salary,shrown_excl_opts,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,total_alt1,total_alt2,total_curr,total_curr_pct,total_sec
10920,UPS,2023,NYS,Air Freight & Logistics,492110,Couriers and Express Delivery Services,4210,"TRUCKING AND COURIER SERVICES, EXCEPT AIR",GA,59936,MALE,,Executive VP & President of U.S. and UPS Airline,51,0,840.254,46.76,40.772,6733.113,4686.065,3957.398,0,0,5792.574,8767.275,840.254,9.402,6521.241
10920,UPS,2023,NYS,Air Freight & Logistics,492110,Couriers and Express Delivery Services,4210,"TRUCKING AND COURIER SERVICES, EXCEPT AIR",GA,62985,MALE,,EVP and Chief Digital & Technology Officer,52,500,766.622,10.89,14.372,2495.307,4139.164,3623.781,8.794,1382.64,5784.879,4282.865,1266.622,118.062,6300.262
10983,RTX,2023,NYS,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing,3724,AIRCRAFT ENGINES AND ENGINE PARTS,VA,30791,MALE,11/23/2014,CEO & Chairman,62,2780,1675,584.226,80.235,7741.073,9772.488,9772.488,41.298,3474.814,21929.459,13311.358,4455,-19.82,21929.459
10983,RTX,2023,NYS,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing,3724,AIRCRAFT ENGINES AND ENGINE PARTS,VA,57839,MALE,,Executive VP & CFO,47,1100,956.25,50.018,10.178,981.973,2813.482,2813.482,30.889,2599.001,7001.871,3274.008,2056.25,-0.963,7001.871
10983,RTX,2023,NYS,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing,3724,AIRCRAFT ENGINES AND ENGINE PARTS,VA,59561,MALE,,President of Collins Aerospace Systems,54,840,839.231,35.954,16.359,1578.316,2369.146,2369.146,22.069,1856.886,5885.868,3497.07,1679.231,-0.547,5885.868
10983,RTX,2023,NYS,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing,3724,AIRCRAFT ENGINES AND ENGINE PARTS,VA,61118,MALE,5/2/2024,"President, COO & Director",49,1410,986.667,85.545,18.428,1767.048,5922.384,5922.384,9.956,837.698,12743.432,4595.642,2396.667,-3.165,12743.432
10983,RTX,2023,NYS,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing,3724,AIRCRAFT ENGINES AND ENGINE PARTS,VA,56454,MALE,,Executive Officer,58,820,896.933,46.021,25.459,2497.691,2073.244,2073.244,29.466,2479.269,7270.176,6296.401,1716.933,9.197,7270.176
10991,LNW,2023,NAS,Casinos & Gaming,334118,Computer Terminal and Other Computer Peripheral Eq,3570,COMPUTER AND OFFICE EQUIPMENT,NV,58585,MALE,,"Executive VP, Chief Legal Officer & Corporate Secretary",62,0,700,33.602,27.135,1737.582,1224.903,1224.904,52.126,4280.07,2615.538,3128.216,700,0,2615.537
10991,LNW,2023,NAS,Casinos & Gaming,334118,Computer Terminal and Other Computer Peripheral Eq,3570,COMPUTER AND OFFICE EQUIPMENT,NV,59940,MALE,8/30/2022,"CEO, President & Director",41,0,1300,151.185,43.933,2885.414,3899.846,3899.848,68.561,5629.546,6691.898,5677.464,1300,50.055,6691.896
10991,LNW,2023,NAS,Casinos & Gaming,334118,Computer Terminal and Other Computer Peripheral Eq,3570,COMPUTER AND OFFICE EQUIPMENT,NV,61800,FEMALE,,"EVP, CFO, Principal Accounting Officer,Treasurer & Corporate Secretary",41,500,504.808,30.112,11.924,686.051,1499.906,1499.908,0,0,2513.515,1699.658,1004.808,33.974,2513.513
10991,LNW,2023,NAS,Casinos & Gaming,334118,Computer Terminal and Other Computer Peripheral Eq,3570,COMPUTER AND OFFICE EQUIPMENT,NV,63569,FEMALE,,Executive VP & Group Chief Executive of Gaming,41,0,750,21.254,16.323,1062.842,1499.906,1499.908,28.363,2328.889,2938.345,2501.279,750,26.623,2938.343
10991,LNW,2023,NAS,Casinos & Gaming,334118,Computer Terminal and Other Computer Peripheral Eq,3570,COMPUTER AND OFFICE EQUIPMENT,NV,65106,MALE,,"Executive VP, CFO & Treasurer",42,200,354.231,1.947,2.006,173.008,596.792,596.796,8.781,721.009,1372.387,948.599,554.231,,1372.383
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,60517,MALE,,Senior Vice President of External Affairs & Customer Relations,59,0,108.793,25.519,4.775,259.916,100.55,100.55,0.97,50.993,1193.763,1353.129,108.793,-65.883,1193.763
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,60519,MALE,,Vice President of Gas Operations,56,0,266.225,17.908,1.28,65.911,100.55,100.55,4.192,220.374,709.806,675.167,266.225,6.352,709.806
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,60522,MALE,4/25/2018,Chairman & CEO,61,0,678.119,117.8,12.198,627.149,706.961,706.962,13.342,701.389,2625.891,2546.078,678.119,5.1,2625.89
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,60524,MALE,,President & Chief Administrative Officer,62,0,431.51,19.724,2.036,105.704,209.393,209.394,8.151,428.499,1088.406,984.716,431.51,14.907,1088.405
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,61390,MALE,,VP & CTO,56,0,271.951,15.459,1.28,65.911,100.55,50.275,4.192,220.374,660.261,675.897,271.951,5.632,710.536
10999,UTL,2023,NYS,Multi-Utilities,22111,Electric Power Generation,4931,ELECTRIC AND OTHER SERVICES COMBINED,NH,65107,MALE,,"Senior VP, CFO & Treasurer",43,0,294.353,9.983,0.718,37.221,100.55,100.55,3.817,199.94,661.326,597.997,294.353,,661.326
11012,SXT,2023,NYS,Specialty Chemicals,325199,All Other Basic Organic Chemical Manufacturing,2860,INDUSTRIAL ORGANIC CHEMICALS,WI,40917,MALE,,Senior VP & CFO,58,0,545,147.005,28.272,2196.169,1075.01,1075.01,16.896,1115.136,1894.78,3015.939,545,3.81,1894.78
11012,SXT,2023,NYS,Specialty Chemicals,325199,All Other Basic Organic Chemical Manufacturing,2860,INDUSTRIAL ORGANIC CHEMICALS,WI,42685,MALE,2/2/2014,"Chairman, CEO, President & Member of Scientific Advisory Committee",48,0,1080,228.764,100.756,7826.726,4300.041,4300.041,23.44,1547.04,6174.152,9700.837,1080,3.846,6174.152
11012,SXT,2023,NYS,Specialty Chemicals,325199,All Other Basic Organic Chemical Manufacturing,2860,INDUSTRIAL ORGANIC CHEMICALS,WI,46967,MALE,,President of Color Group,61,0,505,41.512,19.058,1480.425,730.027,730.027,3.843,253.638,1464.146,2214.544,505,5.208,1464.146
11012,SXT,2023,NYS,Specialty Chemicals,325199,All Other Basic Organic Chemical Manufacturing,2860,INDUSTRIAL ORGANIC CHEMICALS,WI,55950,MALE,,"Senior VP, General Counsel & Secretary",54,0,485,28.271,12.356,959.814,590.028,590.028,5.298,349.668,1261.422,1631.208,485,4.301,1261.422
11012,SXT,2023,NYS,Specialty Chemicals,325199,All Other Basic Organic Chemical Manufacturing,2860,INDUSTRIAL ORGANIC CHEMICALS,WI,55951,FEMALE,,VP of Human Resources & Senior Counsel,53,0,415,20.091,11.518,894.718,495.013,495.013,2.644,174.504,1009.781,1409.486,415,5.063,1009.781
11017,UVV,2023,NYS,Tobacco,424590,Other Farm Product Raw Material Merchant Wholesale,5150,FARM-PRODUCT RAW MATERIALS,VA,32028,MALE,4/1/2008,"Chairman, President & CEO",61,0,1074,212.286,50.41,2663.775,1948.115,1948.115,110.61,5720.749,5275.076,5990.736,1074,4.495,5275.076
11017,UVV,2023,NYS,Tobacco,424590,Other Farm Product Raw Material Merchant Wholesale,5150,FARM-PRODUCT RAW MATERIALS,VA,36087,MALE,10/1/2024,Senior Vice President,55,0,475.5,34.142,11.156,589.486,432.387,0,24.499,1267.089,1122.376,1711.862,475.5,4.505,1554.763
11017,UVV,2023,NYS,Tobacco,424590,Other Farm Product Raw Material Merchant Wholesale,5150,FARM-PRODUCT RAW MATERIALS,VA,48016,MALE,,COO & Senior VP,54,0,679,69.885,23.876,1261.65,924.167,924.167,52.456,2713.025,2684.703,3022.186,679,4.51,2684.703
11017,UVV,2023,NYS,Tobacco,424590,Other Farm Product Raw Material Merchant Wholesale,5150,FARM-PRODUCT RAW MATERIALS,VA,57088,MALE,,Senior VP & CFO,56,0,516.2,23.559,11.684,613.946,612.944,612.944,33.242,1719.275,1976.899,1977.901,516.2,4.494,1976.899
11017,UVV,2023,NYS,Tobacco,424590,Other Farm Product Raw Material Merchant Wholesale,5150,FARM-PRODUCT RAW MATERIALS,VA,65893,MALE,,,,0,389.8,,1.645,85.573,308.848,169.065,8.286,428.552,900.477,816.985,389.8,,1040.26
11032,UHS,2023,NYS,Health Care Facilities,622110,General Medical and Surgical Hospitals,8062,GENERAL MEDICAL AND SURGICAL HOSPITALS,PA,8337,MALE,1/1/1978,Founder & Executive Chairman of the Board,85,1040.04,1040.04,7549.792,0,0,2599.947,0,0,0,5769.784,13406.746,2080.08,108,8369.731
11032,UHS,2023,NYS,Health Care Facilities,622110,General Medical and Surgical Hospitals,8062,GENERAL MEDICAL AND SURGICAL HOSPITALS,PA,8341,MALE,,"Executive VP, CFO & Secretary",65,0,826.698,229.785,0,0,1258.384,0,0,0,3391.685,3144.101,826.698,5.101,4650.157
11032,UHS,2023,NYS,Health Care Facilities,622110,General Medical and Surgical Hospitals,8062,GENERAL MEDICAL AND SURGICAL HOSPITALS,PA,31814,MALE,1/1/2021,"CEO, President & Director",52,0,1352.052,714.712,0,0,4944.124,0,0,0,9463.813,6773.379,1352.052,4,14407.937
11032,UHS,2023,NYS,Health Care Facilities,622110,General Medical and Surgical Hospitals,8062,GENERAL MEDICAL AND SURGICAL HOSPITALS,PA,58182,MALE,,Executive VP & President of Behavioral Health Division,53,0,697.527,0.459,0,0,1033.791,0,0,0,3015.786,1981.995,697.527,4.589,4049.604
11032,UHS,2023,NYS,Health Care Facilities,622110,General Medical and Surgical Hospitals,8062,GENERAL MEDICAL AND SURGICAL HOSPITALS,PA,62986,MALE,,Executive VP & President of Acute Care Division,51,550,775.03,0,0,0,1176.5,0,0,0,1714.279,1714.279,1325.03,2141.255,5469.137
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,57089,MALE,,Chief Commercial Officer & President of Emerging Brands,60,0,907.583,149.668,13.625,245.389,3876.325,2500,277.461,4256.256,4947.238,1342.781,907.583,18.759,6323.563
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,57090,MALE,,Global Brand President of Vans,63,0,700,55.92,0,0,1376.325,1376.325,27.722,425.263,2127.025,750.7,700,0,3476.871
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,62072,MALE,,Chief Financial Officer,50,0,700,22.406,0,0,1121.461,1121.461,31.657,485.616,2970.415,749.078,700,0,2970.415
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,46422,MALE,12/2/2022,"Interim President, CEO & Director",60,300,383.607,61.595,72.934,1354.881,660.766,68.844,0,0,1380.019,2666.056,683.607,59.947,1971.941
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,63787,FEMALE,,Global Brand President of The North Face,53,250,625,11.299,14.854,284.6,1019.511,1019.511,45.814,702.782,2948.351,1213.555,875,13.304,2948.351
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,56398,MALE,,Executive VP & Chief People Officer,59,0,399.727,0,0,0,6456.023,456.016,0,0,864.497,408.481,399.727,,7435.435
11060,VFC,2023,NYS,"Apparel, Accessories & Luxury Goods",315,Apparel Manufacturing,2300,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABR,CO,65710,MALE,7/17/2023,"President, CEO & Director",61,0,919.945,219.972,0,0,6456.28,0,79.412,1218.183,5574.045,1058.835,919.945,,13535.399
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,50524,MALE,12/31/2017,"President, CEO & Director",51,0,1124.834,0,4.797,1054.862,2671.481,0,0,0,3608.826,8099.552,1124.834,4,6280.307
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,55952,MALE,,Chief Accounting Officer & Interim CFO,46,0,394.836,7.818,0.401,89.499,299.57,0,1.76,410.977,1210.577,874.943,394.836,,1210.577
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,59562,MALE,,Group President of Agriculture & Chief Strategy Officer,48,0,723.84,15.747,1.267,282.557,3488.239,2499.769,12.018,2806.323,4988.896,2631.324,723.84,4,5640.383
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,59563,MALE,7/11/2023,"CEO, President & Director",51,0,776.905,10.586,1.486,362.161,2555.897,0,6.843,1597.909,4754.456,2163.526,776.905,20.825,5956.4
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,59564,FEMALE,,Executive Vice President of Global Operations,58,0,436.8,6.502,0.763,179.131,441.368,0,1.036,241.916,1382.848,953.856,436.8,4,1382.848
11094,VMI,2023,NYS,Construction & Engineering,332312,Fabricated Structural Metal Manufacturing,3440,FABRICATED STRUCTURAL METAL PRODUCTS,NE,65108,MALE,,Group President of Infrastructure,,0,564.03,11.584,0.71,158.443,684.244,0,2.027,473.324,2055.078,1223.891,564.03,,2055.078
11124,VECO,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",NY,22815,MALE,,Senior VP & CFO,61,0,418.4,99.809,72.085,1512.121,762.737,762.737,25.268,784.066,1390.299,2139.683,418.4,3.505,1390.299
11124,VECO,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",NY,41285,MALE,10/1/2018,CEO & Director,55,0,633.4,545.091,196.386,4091.384,3531.188,0,85.75,2660.823,1079.816,5171.2,633.4,2.479,4611.004
11124,VECO,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",NY,59566,FEMALE,,Senior Vice President of Global Sales & Services,62,0,408.4,69.366,28.639,544.299,677.988,677.988,17.734,550.286,1304.018,1170.329,408.4,2.991,1304.018
11124,VECO,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",NY,59567,MALE,,Senior Vice President of Unified Engineering,59,0,418.4,130.645,50,1041.283,677.988,677.988,17.734,550.286,1268.48,1631.775,418.4,2.918,1268.48
11124,VECO,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",NY,59568,MALE,,Senior Vice President of Product Line Management,52,0,383.4,88.084,51,1061.793,677.988,677.988,17.734,550.286,1217.637,1601.442,383.4,3.192,1217.637
11191,VSH,2023,NYS,Electronic Components,33441,Semiconductor and Other Electronic Component Manuf,3670,ELECTRONIC COMPONENTS AND ACCESSORIES,PA,26504,MALE,,Executive Chairman & Chief Business Development Officer,61,0,1156.007,1.5,63.559,1339.983,1845.859,1845.859,72.324,1733.606,6904.363,6398.487,1156.007,-5.275,6904.363
11191,VSH,2023,NYS,Electronic Components,33441,Semiconductor and Other Electronic Component Manuf,3670,ELECTRONIC COMPONENTS AND ACCESSORIES,PA,42689,FEMALE,,Executive VP & CFO,65,0,514.873,80.204,14.148,298.275,920.667,920.667,37.363,895.591,2454.709,1832.317,514.873,3.006,2454.709
11191,VSH,2023,NYS,Electronic Components,33441,Semiconductor and Other Electronic Component Manuf,3670,ELECTRONIC COMPONENTS AND ACCESSORIES,PA,65109,MALE,,Executive VP & CTO,48,0,465,6.813,0,0,854.006,854.006,18.064,432.994,2125.525,1271.519,465,,2125.525
11191,VSH,2023,NYS,Electronic Components,33441,Semiconductor and Other Electronic Component Manuf,3670,ELECTRONIC COMPONENTS AND ACCESSORIES,PA,65110,MALE,,COO & Executive VP,51,0,502.022,14.414,0,0,1418.821,1418.821,39.204,939.721,2699.656,1280.835,502.022,,2699.656
11191,VSH,2023,NYS,Electronic Components,33441,Semiconductor and Other Electronic Component Manuf,3670,ELECTRONIC COMPONENTS AND ACCESSORIES,PA,65111,MALE,1/1/2023,"President, CEO & Director",56,0,900,32.904,6.51,137.247,2518.241,2518.241,67.068,1607.62,4773.05,2392.056,900,,4773.05
11220,VNO,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,28686,MALE,5/1/1989,Chairman of the Board & CEO,81,3700,1000,3151.901,99.409,1931.459,12900.812,0,115.59,3265.418,5043.952,6975.411,4700,102.375,26843.514
11220,VNO,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,47383,MALE,,President & CFO,54,2900,1000,222.513,109,1863.201,6661.826,1057.502,422.959,11948.592,9572.137,5831.086,3900,56,17240.211
11220,VNO,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,58185,MALE,,Executive VP & Head of Retail,54,1500,1000,390.663,157.922,2507.736,3006.736,337.518,180.478,5098.503,5709.59,5548.137,2500,0,9437.137
11220,VNO,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,58186,MALE,,Executive VP of Office Leasing & Co-Head of Real Estate,52,2900,1000,62.216,86.958,1421.472,5457.61,980.018,77.737,2196.07,5246.313,5687.767,3900,55.618,14808.905
11220,VNO,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,61801,MALE,,Executive VP of Development & Co-Head of Real Estate,44,2900,1000,28.571,82.19,1329.678,5197.582,850.001,313.41,8853.834,8272.645,5254.822,3900,56,14207.726
11228,VMC,2023,NYS,Construction Materials,212319,Other Crushed and Broken Stone Mining and Quarryin,1400,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCE",AL,45812,MALE,7/14/2014,CEO & Chairman,64,0,1235,97.854,38.26,7044.069,6274.449,0,16.24,3686.642,13530.753,15310.042,1235,0,13530.753
11228,VMC,2023,NYS,Construction Materials,212319,Other Crushed and Broken Stone Mining and Quarryin,1400,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCE",AL,47384,MALE,,Chief Strategy Officer,62,0,695,27.655,8.959,1649.538,1389.643,0,3.78,858.097,4015.344,4563.433,695,0.555,4015.344
11228,VMC,2023,NYS,Construction Materials,212319,Other Crushed and Broken Stone Mining and Quarryin,1400,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCE",AL,22499,MALE,,President,65,0,752,37.248,10.354,1906.368,3805.727,0,18.17,4124.772,6813.788,4462.715,752,3.843,6813.788
11228,VMC,2023,NYS,Construction Materials,212319,Other Crushed and Broken Stone Mining and Quarryin,1400,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCE",AL,62987,FEMALE,,Senior VP & CFO,42,0,591.667,2.828,1.131,207.006,1247.521,0,3.4,771.834,3419.635,2067.119,591.667,16.506,3419.635
11228,VMC,2023,NYS,Construction Materials,212319,Other Crushed and Broken Stone Mining and Quarryin,1400,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCE",AL,51243,MALE,,Chief Operating Officer,52,0,609.5,7.619,0,0,2277.471,0,1,227.01,4342.743,1871.267,609.5,,4342.743
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,34191,MALE,,Strategic Advisor,72,0,135.364,0,4.376,800.879,434.452,434.452,0,0,712.919,1079.346,135.364,-59.615,712.919
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,55671,MALE,9/1/2022,"CEO, President & Director",57,0,600,12.507,1.826,270.942,1394.168,1394.168,5.557,1194.033,2458.653,1335.427,600,31.124,2458.653
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,59082,FEMALE,,Divisional President of The Americas,57,0,346.934,3.453,0.778,115.44,402.05,402.05,1.87,401.807,1004.706,718.096,346.934,5,1004.706
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,62183,FEMALE,,"VP, General Counsel & Corporate Secretary",44,0,285.206,0.644,0.19,28.192,294.663,294.663,1.157,248.605,752.3,485.829,285.206,5,752.3
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,64458,MALE,,"VP, Chief People, Culture & Capability Officer",60,0,300,1.521,0.215,31.902,294.663,294.663,1.057,227.118,779.306,516.545,300,,779.306
11234,WDFC,2023,NAS,Household Products,325998,All Other Miscellaneous Chemical Product and Prepa,2890,MISCELLANEOUS CHEMICAL PRODUCTS,CA,64459,FEMALE,,"VP of Finance, Treasurer, CFO & Principal Accounting Officer",45,0,315,0.606,0.192,28.489,321.417,321.417,1.237,265.794,836.301,543.373,315,,836.301
11259,WMT,2023,NYS,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,AR,35687,MALE,2/1/2014,"President, CEO & Director",58,0,1505.769,521.4652223,168.486,27580.996,19608.75,19608.75,356.875,58973.594,26968.924,34941.17,1505.769,2.324,26968.924
