ticker,year,gvkey,gender,co_per_rol,pceo,pcfo,title,age,bonus,opt_exer_val,opt_unex_exer_est_val,opt_unex_unexer_est_val,othcomp,pension_value_tot,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec
KHC,2023,5568,MALE,65609,,,CEO & Director,56,0,0,539.12,0,488.026,0,800,5155.982,7809.954,8701.381,8701.381,8701.381
KHC,2023,5568,MALE,69104,,CFO,Executive VP & Global CFO,47,0,0,455.337,0,363.103,0,713.462,3736.93,5282.927,6280.469,6280.469,6280.469
HELE,2023,5572,MALE,51327,,CFO,Chief Financial Officer,54,0,0,0,0,1.858,0,1603.846,1140,0,2910.336,2910.336,2910.336
HELE,2023,5572,MALE,51328,CEO,,CEO & Director,59,0,0,0,0,75.556,0,1250,6700,0,3306.422,3306.422,10006.422
HELE,2023,5572,MALE,68312,,,Chief Financial Officer,47,0,0,0,0,21.238,0,96.923,1100,0,1218.161,1218.161,1218.161
HELE,2023,5572,FEMALE,70527,,,Chief Legal Officer,40,0,0,0,0,9.621,0,496.5,950,0,1691.707,1691.707,1691.707
HELE,2023,5572,FEMALE,70528,,,CEO & Director,53,0,0,0,0,17.925,0,800,1600,0,2800.367,2800.367,3200.367
HP,2023,5581,MALE,32073,CEO,,"President, CEO & Director",62,0,0,0,0,578.788,386.253,1094.586,5279.88,5531.772,8595.963,8595.963,8595.963
HP,2023,5581,MALE,51712,,,Senior VP of International and Offshore Operations of Helmerich & Payne International Holdings,53,0,0,0,0,161.249,0,439.232,1229.87,1909.679,1715.399,1715.399,2330.364
HP,2023,5581,FEMALE,53877,,,Senior VP of Corporate Services and Chief Legal & Compliance Officer,47,0,0,0,0,164.22,0,508.27,1469.898,2847.487,2043.223,2043.223,2778.207
HP,2023,5581,MALE,60967,,CFO,Senior Advisor,52,0,0,0,0,190.937,0,552.046,1591.229,2146.323,2230.022,2230.022,3025.588
HP,2023,5581,MALE,65028,,,Senior VP of U.S. Land Operations of Helmerich & Payne International Drilling Co.,42,0,0,0,0,142.589,0,426.539,1169.788,1445.413,2227.818,2227.818,2227.818
HSY,2023,5597,FEMALE,30359,CEO,,"Chairman, President & CEO",61,0,4220.792,19667.861,0,493.373,0,1400,8256.692,4907.439,4827.549,9048.341,15654.209
HSY,2023,5597,MALE,63574,,CFO,Senior VP & CFO,55,0,0,0,0,480.917,0,790,2078.741,1235.543,2305.738,2305.738,4384.479
HSY,2023,5597,MALE,65611,,,President of U.S. Confection,55,0,0,0,0,464.112,0,790,2038.425,1235.735,2288.933,2288.933,4327.358
HSY,2023,5597,FEMALE,67350,,,President of Salty Snacks,43,0,0,0,0,387.586,0,790,2038.425,1154.219,2212.407,2212.407,4339.671
HSY,2023,5597,MALE,71673,,,Senior VP & CTO,49,875,0,0,0,27.885,0,139.423,7947.93,6585.884,1224.938,1224.938,9172.868
HTZ,2023,5600,MALE,69112,,,Executive VP & Chief Human Resources Officer,49,0,0,0,0,47.029,0,500,635.764,405.999,1382.793,1382.793,1382.793
HTZ,2023,5600,MALE,69123,,,CFO & Executive VP,41,0,0,0,0,19.904,0,201.923,1181.933,0,1403.76,1403.76,1403.76
HTZ,2023,5600,MALE,69124,CEO,,CEO & Chairman,58,0,0,0,0,200.417,0,1500,0,29118.91,2900.417,2900.417,2900.417
HTZ,2023,5600,FEMALE,69129,,,"Executive VP, General Counsel & Secretary",49,0,0,0,0,20.379,0,600,1416.096,1340.788,2336.474,2336.474,2336.475
HTZ,2023,5600,MALE,69133,,,President & COO,52,0,0,0,0,56.597,0,846.154,1869.902,0,2772.654,2772.654,2772.653
HTZ,2023,5600,FEMALE,71674,,CFO,"EVP, CFO & Principal Accounting Officer",52,0,0,0,0,43.663,0,515.769,505.485,320.822,1271.218,1271.218,1271.218
HTZ,2023,5600,MALE,71675,,,Executive VP & COO,50,750,0,0,0,172.512,0,158.654,15000.003,17730.379,16161.648,16161.648,16161.648
HPQ,2023,5606,MALE,56871,CEO,,"CEO, President & Director",57,0,2860.667,0,0,305.839,0,1300,10148.835,9373.986,9309.596,6455.506,19458.431
HPQ,2023,5606,MALE,63210,,,President of Personal Systems,50,0,0,0,0,41.82,53.294,803.5,4046.599,4321.392,6850.564,5153.897,7418.401
HPQ,2023,5606,FEMALE,65223,,CFO,Chief Financial Officer,55,0,0,333.683,166.841,70.575,0,820,3929.488,4460.501,6972.681,5253.957,7385.642
HPQ,2023,5606,MALE,67056,,,"President of Imaging, Printing & Solutions",55,0,0,458.813,229.408,50.536,225.552,820,4113.779,0,6996.378,5263.333,7564.215
HPQ,2023,5606,FEMALE,68860,,,Chief Legal Officer & General Counsel,56,2000,0,0,0,28.496,0,700,1851.494,7671.46,6153.076,5150.49,6153.076
HXL,2023,5608,MALE,64423,CEO,,"Chairman of the Board, President & CEO",64,0,1631.353,10294.185,2773.295,216.275,13586.468,1099.161,3187.522,579.823,7837.803,7875.382,7837.803
HXL,2023,5608,MALE,64430,,,"President of Aerospace, Europe, Middle East, Africa & Asia Pacific and Industrial",63,0,113.603,1029.073,364.978,84.28,0,465.728,431.932,910.37,1561.831,1531.464,1561.831
HXL,2023,5608,MALE,64432,,CFO,"Executive VP, CFO & Acting Corporate Controller",53,0,0,1243.908,657.917,113.689,0,615.272,853.615,868.038,2575.931,2291.37,2575.931
HXL,2023,5608,FEMALE,64434,,,"Executive VP, General Counsel & Secretary",63,0,0,229.28,188.631,81.578,0,499.743,599.574,612.863,1848.549,1648.654,1848.549
HXL,2023,5608,MALE,71312,,,President of Americas & Global Fibers,46,175,0,0,0,480.758,0,448.269,371.122,132.603,1985.539,1861.811,1985.539
HLT,2023,5643,MALE,47815,CEO,,"President, CEO & Director",60,0,0,112074.084,7783.997,729.686,0,1300,16312.319,9533.321,26556.464,21119.003,26556.464
HLT,2023,5643,MALE,48725,,CFO,CFO & President of Global Development,51,0,0,5263.986,2249.189,57.226,0,990.385,4874.852,2869.92,8933.921,7308.966,8933.921
HLT,2023,5643,MALE,58726,,,Advisor,58,0,0,20438.623,1076.169,80.751,0,794.068,2152.209,1303.947,4812.237,4094.773,4812.237
HLT,2023,5643,MALE,64134,,,President of Global Brands and Commercial Services,51,0,567.28,8618.821,1031.924,258.902,343,705.167,2531.573,1436.143,5359.793,5083.204,5410.793
HLT,2023,5643,FEMALE,71676,,,Executive VP & Chief HR Officer,47,0,0,4243.752,711.665,16.95,0,725.813,1640.398,959.615,3998.734,3451.885,3998.734
DINO,2023,5667,MALE,45167,,,Executive Vice President of Corporate,57,500,0,0,0,464.538,0,1203.855,20838.893,8038.145,24207.719,24207.719,24222.167
DINO,2023,5667,MALE,65616,CEO,,"President, CEO & Director",56,0,0,0,0,316.565,0,1030,12336.306,6244.345,15493.529,15493.529,15527.818
DINO,2023,5667,FEMALE,67874,,,"Executive VP, General Counsel & Secretary",40,0,0,0,0,161.595,0,600,1637.839,1565.851,3096.6,3096.6,3096.6
DINO,2023,5667,MALE,69144,,CFO,CFO & Executive VP,50,0,0,0,0,224.278,0,600,2482.877,1796.467,4100.767,4100.767,4101.151
DINO,2023,5667,MALE,71677,,,Executive Vice President of Commercial,47,0,0,0,0,195.73,0,376.923,1445.277,921.628,2271.101,2271.101,2271.101
DINO,2023,5667,FEMALE,71678,,,Executive Vice President of Operations,51,0,0,0,0,107.48,0,500,1306.629,1304.117,2464.798,2464.798,2464.798
HD,2023,5680,MALE,43704,,,Executive Vice President of Customer Experience,58,0,0,9732.013,2926.755,31.228,0,893.462,1915.699,3459.911,3961.231,3501.244,4037.139
HD,2023,5680,FEMALE,54616,,,Senior Executive Vice President,57,0,0,11606.985,3360.699,23.165,0,940.829,2543.245,4117.927,4990.36,4280.422,5069.44
HD,2023,5680,MALE,59909,CEO,,"Chairman, President & CEO",60,0,0,25717.153,5970.613,74.885,0,1400,8543.529,9404.436,14315.588,12205.63,14419.252
HD,2023,5680,MALE,63576,,CFO,Executive VP & CFO,52,0,432.22,8826.468,2877.449,25.628,0,903.692,2415.89,3573.608,4598.91,4446.175,4675.355
HD,2023,5680,MALE,69145,,,Executive Vice President of Merchandising,48,0,2710.536,0,0,4077.22,0,129.808,848.024,746.062,5542.235,6917.564,5542.235
HD,2023,5680,FEMALE,71679,,,"Executive VP, General Counsel & Corporate Secretary",64,0,0,5281.67,2286.717,31.363,0,759.923,1582.51,2051.858,3317.472,2937.517,3380.388
HNI,2023,5690,MALE,48407,CEO,,"Chairman of the Board, President & CEO",57,14.958,141.859,1642.388,0,221.955,0,1025.961,3553.47,8185.085,7102.944,7244.803,7102.944
HNI,2023,5690,MALE,59910,,CFO,Senior VP & CFO,53,13.233,18.857,328.587,0,90.083,0,557.16,837.591,1659.396,2272.848,2291.705,2272.847
HNI,2023,5690,MALE,59911,,,Executive VP and President of Hearth & Home Technologies,50,20.197,14.702,115.722,0,102.63,0,500.9,731.13,1070.053,1674.204,1688.906,1674.204
HNI,2023,5690,MALE,63577,,,President of The HON Company,44,6.155,0,50.163,0,49.394,0,444.602,442.894,129.213,1360.681,1360.681,1582.128
HNI,2023,5690,MALE,65618,,,"Senior VP, General Counsel & Secretary",65,13.233,170.254,60.171,0,76.927,0,481.101,362.23,880.605,1594.96,1765.214,1594.96
HRL,2023,5709,MALE,53878,CEO,,"Chairman, President & CEO",56,0,0,0,0,134.501,3128.536,1032.692,2000.038,1404.164,6514.472,4514.631,6785.979
HRL,2023,5709,FEMALE,64708,,,Executive Vice President of Retail,58,0,0,318.372,0,36.096,1815.179,527.307,400.014,289.111,1795.699,1395.467,1914.339
HRL,2023,5709,FEMALE,66833,,CFO,Executive VP & CFO,54,0,0,0,0,47.981,169.489,513.077,440.015,1271.872,1899.224,1459.173,1944.87
HRL,2023,5709,MALE,68696,,,Group Vice President of Supply Chain,61,0,549.814,190.036,0,58.904,1138.547,406.538,210.031,269.048,1194.619,1534.107,1300.232
HRL,2023,5709,MALE,70988,,,Senior Vice President of Research & Development and Quality Control,58,0,132.426,0,0,59.598,1117.926,396.538,300.025,236.75,1144.359,1076.669,1317.987
CNP,2023,5742,MALE,63211,,,Executive Vice President of Utility Operations,51,0,0,0,0,2114.193,388.465,85.384,0,725.249,2199.577,2199.577,2096.83
CNP,2023,5742,MALE,65224,,,"President, CEO & Director",45,0,0,0,0,220.21,0,969.039,3919.966,1971.473,5709.471,5709.471,7081.465
CNP,2023,5742,MALE,65228,CEO,,CEO & Director,69,0,0,0,0,742.422,0,1493.269,9900.034,7340.604,13729.475,13729.475,16204.475
CNP,2023,5742,FEMALE,67058,,,Executive VP & General Counsel,44,0,0,0,0,91.667,214.541,695.385,1819.984,1057.433,2859.049,2859.049,3651.838
CNP,2023,5742,MALE,71313,,,Executive Vice President of Regulatory Services & Government Affairs,47,200,0,0,0,99.211,270.054,505.962,1570.014,874.442,2669.915,2669.915,3058.589
CNP,2023,5742,MALE,71314,,CFO,Executive VP & CFO,44,0,0,0,0,690.274,0,433.461,5720.028,4076.739,7277.759,7277.759,7823.763
CNP,2023,5742,FEMALE,71315,,,Executive VP & Chief Human Resources Officer,65,0,0,0,0,80.993,568.505,455.961,920.013,600.141,2020.466,2020.466,2111.652
HOV,2023,5750,MALE,30914,CEO,,"President, CEO & Chairman of the Board",66,0,0,2002.2,0,668.428,0,1116.385,3826.502,0,9482.398,9482.398,9482.398
HOV,2023,5750,MALE,30915,,CFO,"Executive VP, CFO & Director",68,0,0,2002.2,0,675.815,0,923.841,1867.863,0,5612.421,5612.421,5612.421
HOV,2023,5750,MALE,45172,,,CFO & Treasurer,53,0,0,165.936,18.489,185.029,0,488.037,589.626,1286.145,1785.483,1785.483,1785.483
HUBB,2023,5764,MALE,46690,,CFO,Executive VP & CFO,61,0,2368.305,546.632,2616.165,121.995,0,716.154,1484.994,2342.64,3328.944,5209.775,4009.417
HUBB,2023,5764,MALE,50053,CEO,,"President, CEO & Chairman",58,0,7287.566,5951.845,0,239.61,828.893,1091.231,4249.556,1902.531,4679.909,11967.475,9666.284
HUBB,2023,5764,FEMALE,63578,,,"Senior VP, General Counsel & Corporate Secretary",45,0,0,5092.924,1233.592,90.117,0,526.923,723.64,1102.902,2076.08,2076.08,2313.536
HUBB,2023,5764,MALE,63579,,,Group President of Hubbell Utility Solutions Segment,55,0,4887.649,0,0,2607.944,0,316.731,0,0,2924.675,7812.324,2924.675
HUBB,2023,5764,MALE,71680,,,President of Hubbell Utility Solutions Segment,53,450,0,0,1.007,39.895,0,298.077,437.54,437.806,1655.591,1218.072,2093.131
HUBB,2023,5764,MALE,71681,,,President of Hubbell Electrical Solutions Segment,58,0,0,556.375,552.074,94.866,1064.338,558.125,579.439,188.806,2050.937,1675.88,2437.23
JBHT,2023,5783,MALE,3296,,,Chairman,69,0,0,0,0,12.738,0,443.799,0,0,456.537,456.537,456.537
JBHT,2023,5783,MALE,45173,CEO,,CEO & Director,59,0,0,0,0,54.163,0,997.692,7204.478,0,8256.333,8256.333,8256.333
JBHT,2023,5783,FEMALE,50054,,,President,51,0,0,0,0,27.868,0,791.346,3894.298,0,4713.512,4713.512,4713.512
JBHT,2023,5783,MALE,52023,,,"President of Contract Services, Executive VP & COO",60,0,0,0,0,31.447,0,669.231,2336.471,0,3037.149,3037.149,3037.149
JBHT,2023,5783,MALE,65230,,,Executive VP & President of Intermodal,52,0,0,0,0,19.221,0,569.231,2336.471,137.221,2924.923,2924.923,2924.923
JBHT,2023,5783,MALE,65231,,CFO,"Executive VP, CFO, Controller & Chief Accounting Officer",52,0,0,0,0,30.352,0,519.231,1947.059,60.521,2496.642,2496.642,2496.642
HBAN,2023,5786,MALE,38979,CEO,,"Chairman, President & CEO",64,0,0,3721.792,788.641,662.27,1247.197,1139.583,5999.987,6464.349,10101.84,10101.84,10179.479
HBAN,2023,5786,MALE,48412,,,Chief Technology and Operations Officer & Senior EVP,59,0,210.619,0,262.882,15.359,0,725,2249.988,2839.714,3915.347,4125.966,3915.347
HBAN,2023,5786,MALE,63214,,CFO,CFO & Senior EVP,48,50,0,219.066,219.066,17.598,0,719.792,1999.986,2466.209,3937.376,3937.376,3937.376
HBAN,2023,5786,MALE,68861,,,Senior EVP and President of Consumer & Business Banking,47,1550,0,0,0,51.954,0,744.792,1999.986,5092.723,5596.732,5596.732,5596.732
HBAN,2023,5786,MALE,68862,,,Senior Executive VP & President of Commercial Banking,52,0,0,259.974,210.305,21.87,571.85,689.583,1799.984,2274.028,3411.437,3411.437,3436.531
ITT,2023,5860,MALE,47022,CEO,,"CEO, President & Director",57,0,0,0,0,158.983,0,1086.733,5388.142,2391.173,9336.558,9336.558,9336.558
ITT,2023,5860,MALE,63580,,,Senior VP & President of Motion Technologies,52,0,0,0,0,1866.535,0,352.362,401.548,0,2620.445,2620.445,2620.445
ITT,2023,5860,MALE,65620,,CFO,Senior VP & CFO,48,0,0,0,0,78.787,0,600,1719.861,1930.597,3127.648,3127.648,3127.648
ITT,2023,5860,MALE,67352,,,Senior VP and President of Motion Technologies & Asia Pacific,53,0,0,0,0,848.936,0,380.6,1059.782,819.729,2965.818,2965.818,2965.818
ITT,2023,5860,MALE,69147,,,Senior Vice President of Strategy & Business Development,44,0,0,0,0,47.642,0,436.157,860.446,878.196,1911.845,1911.845,1911.845
ITT,2023,5860,FEMALE,71682,,,"Senior VP, General Counsel, Corporate Secretary & Chief Compliance Officer",48,200,0,0,0,32.573,0,480,1046.185,768.421,2413.958,2413.958,2413.958
RYN,2023,5862,MALE,50525,,,"Senior VP, General Counsel & Corporate Secretary",61,0,0,0,0,46.701,0,421.25,586.601,692.789,1010.878,1010.878,1322.467
RYN,2023,5862,MALE,50527,,CFO,President & CFO,47,0,0,0,0,70.947,0,565,1386.461,1250.87,2621.309,2621.309,2621.309
RYN,2023,5862,MALE,50528,CEO,,CEO & Director,61,0,0,0,0,168.676,0,900,3786.04,1009.817,4510.732,4510.732,6285.716
RYN,2023,5862,MALE,52494,,,Executive VP & Chief Resource Officer,52,0,0,0,0,57.138,1161.935,471.25,906.559,1057.929,1934.473,1934.473,2241.129
RYN,2023,5862,MALE,65622,,,Senior Vice President of Portfolio Management,46,0,0,0,0,111.658,356.459,421.25,693.231,618.954,1538.707,1538.707,1538.707
IDA,2023,5870,FEMALE,43709,CEO,,"CEO, President & Director",58,0,0,0,0,15.76,1835.112,920,2440.043,2096.084,4177.451,4177.451,7372.97
IDA,2023,5870,MALE,60975,,CFO,"Senior VP, CFO & Treasurer",44,0,0,0,0,13.72,1895.28,515,695.422,587.954,1776.665,1776.665,2372.238
IDA,2023,5870,MALE,61599,,,Senior Vice President of Public Affairs,55,0,0,0,0,13.72,4380.353,402,465.351,448.143,1312.361,1312.361,2013.988
IDA,2023,5870,MALE,65623,,,Senior VP & COO of Idaho Power,43,0,0,0,0,13.2,2315.729,530,715.702,612.042,1580.086,1580.086,2607.505
IDA,2023,5870,MALE,69148,,,"VP, Chief Accounting Officer & Treasurer",59,0,0,0,0,13.26,1347.573,345,216.316,202.834,808.328,808.328,1415.244
ITW,2023,5878,MALE,38981,CEO,,Chairman & CEO,61,0,36159.091,75495.786,15396.76,122.271,20337.625,1400,3587.441,0,19884.049,48868.169,22507.817
ITW,2023,5878,MALE,48414,,CFO,Senior VP & CFO,54,0,0,12518.04,3999.139,244.616,0,909.761,937.37,0,6223.293,4348.32,6223.293
ITW,2023,5878,MALE,50056,,,"President, CEO & Director",59,0,9139.53,19808.254,4373.602,289.363,1917.07,919.77,1024.983,0,6685.658,13775.196,6898.841
ITW,2023,5878,FEMALE,67353,,,Senior VP & Chief Human Resources Officer,57,0,0,8894.624,1765.128,156.69,0,624.908,399.913,0,3026.251,2226.308,3026.251
ITW,2023,5878,MALE,71316,,,Executive Vice President of Food Equipment,57,0,0,2261.994,1261.949,24.126,1403.677,597.878,349.983,0,2705.367,2005.425,2861.503
TT,2023,5959,MALE,59917,CEO,,Chairman of the Board & CEO,60,0,2949.356,34886.498,7864.976,584.762,19762.865,1362.5,9487.257,6571.641,18368.674,18443.024,22856.344
TT,2023,5959,MALE,64135,,,"Executive VP, Chief Technology & Sustainability Officer and Member of Advisory Council",61,0,2584.4,12799.096,1471.61,130.229,3328.29,662.5,1237.754,1097.062,3308.494,5517.885,3716.068
TT,2023,5959,MALE,65624,,CFO,Executive VP & CFO,50,0,0,9099.262,2533.051,184.861,1515.553,812.5,2337.454,1957.786,5586.107,4829.814,5987.702
TT,2023,5959,MALE,67875,,,"Senior VP, General Counsel & Secretary",54,0,787.941,2135.853,1282.723,117.906,3086.749,622.5,1155.192,977.551,2844.962,3282.898,3270.586
TT,2023,5959,MALE,69960,,,Executive VP & Chief Integrated Supply Chain Officer,57,0,2068.507,563.018,773.556,130.889,5850.11,609.625,701.452,587.311,2388.237,4244.212,2862.302
RYI,2023,5968,MALE,46695,CEO,,"President, CEO & Director",57,0,0,68.175,68.175,73.968,0,1150,4001.8,4938.432,6476.248,6476.248,6476.248
RYI,2023,5968,MALE,51072,,,Chief Operating Officer,62,0,0,40.905,40.905,38.6,959.904,484.5,1273.3,1614.354,2105.269,2105.269,2108.781
RYI,2023,5968,MALE,54110,,,"Executive VP, General Counsel & Chief Human Resources Officer",52,0,0,40.905,40.905,29.573,0,445.875,909.5,1066.41,1651.488,1651.488,1651.488
RYI,2023,5968,MALE,67061,,CFO,Executive VP & CFO,50,0,0,0,0,50.897,0,461.25,1273.3,1614.354,2080.873,2080.873,2080.873
RYI,2023,5968,MALE,67062,,,Executive Vice President of Operations,56,0,0,40.905,40.905,25.712,0,353.43,636.65,720.477,1211.063,1211.063,1211.062
GFF,2023,5987,MALE,36556,CEO,,Chairman of the Board & CEO,65,0,0,0,0,398.016,0,1212.614,2432.249,7227.993,11621.447,11621.447,13109.546
GFF,2023,5987,MALE,43062,,,"Senior VP, General Counsel & Secretary",54,0,0,0,0,169.321,0,473.38,600.006,3257.065,2149.374,2149.374,2149.374
GFF,2023,5987,MALE,48129,,,President & COO,61,0,0,0,0,241.832,0,1076.374,1216.125,8568.72,4328.923,4328.923,4800.998
GFF,2023,5987,MALE,51713,,CFO,Senior VP & CFO,54,0,0,0,0,175.531,0,523.645,649.984,3475.846,2255.827,2255.827,2255.827
INTC,2023,6008,FEMALE,67354,,,CEO of Programmable Solutions Group,57,0,0,0,0,97.8,15,752.8,7033,9361.3,9129,9129,9129
INTC,2023,6008,MALE,67355,CEO,,CEO & Director,62,0,0,0,0,362.9,1347,1067.7,12426.8,11394.4,16743.4,16743.4,16855.4
INTC,2023,6008,MALE,69151,,CFO,Executive VP & CFO,54,0,0,0,0,73.7,0,752.8,6334.4,15083,8456.9,8456.9,8456.9
INTC,2023,6008,MALE,69152,,,"Executive VP, Chief Commercial Officer and GM of Sales, Marketing & Communications Group",52,0,0,0,0,45,0,752.8,6433.3,8580.1,8476.5,8476.5,8476.5
INTC,2023,6008,FEMALE,69153,,,Executive VP & GM of Client Computing Group,48,0,0,0,0,79.1,0,752.8,7033,13262.3,9198.7,9198.7,9198.7
TILE,2023,6034,MALE,58749,,CFO,VP & CFO,53,0,0,0,0,47.184,0,520,1043.916,1959.141,2047.276,2047.276,2047.276
TILE,2023,6034,MALE,61601,,,VP and Chief Innovation & Sustainability Officer,55,0,0,0,0,37.312,508.104,431.015,938.663,1808.711,1768.525,1768.525,1822.662
TILE,2023,6034,MALE,63585,,,"VP, General Counsel & Secretary",52,0,0,0,0,37.419,0,425,736.994,1400.151,1496.488,1496.488,1496.488
TILE,2023,6034,MALE,65625,,,Chief Commercial Officer & VP,58,0,0,0,0,26.523,0,468,936.668,1493.93,1823.749,1823.749,1823.749
TILE,2023,6034,FEMALE,69154,CEO,,"President, CEO & Director",52,0,0,0,0,54.164,0,858,2614.777,2832.748,4526.511,4526.511,4526.511
IBM,2023,6066,MALE,58750,,CFO,Senior VP & CFO,56,0,0,923.335,5390.571,203.369,388.02,1088,6704.515,6616.087,11676.025,9726.314,11691.289
IBM,2023,6066,FEMALE,63216,,,Senior VP of Legal & Regulatory Affairs and General Counsel,58,0,0,512.947,3202.343,157.847,0,936,4255.907,3906.719,8104.157,6866.554,8104.157
IBM,2023,6066,MALE,65234,CEO,,CEO & Chairman of the Board,60,0,0,1410.671,8720.551,541.874,331.683,1500,11483.809,11004.463,20375.243,17035.683,20398.426
IBM,2023,6066,MALE,67063,,,Executive Vice Chairman,62,0,0,743.79,4145.72,196.565,0,1170,4897.686,4716.945,9537.09,8112.851,9537.09
IBM,2023,6066,MALE,71317,,,Senior VP of Software & Chief Commercial Officer,48,0,0,718.141,4438.396,241.228,80.525,994.75,5843.417,11070.7,10331.144,8631.895,10334.314
IFF,2023,6078,MALE,67357,,CFO,Executive VP and Chief Financial & Business Transformation Officer,61,0,0,0,0,63.704,0,789.375,2399.912,1987.085,3668.285,3668.285,3668.285
IFF,2023,6078,MALE,69157,CEO,,Advisor,57,0,0,0,0,76.426,0,1300,8249.977,6019.148,10747.653,10747.653,10747.653
IFF,2023,6078,MALE,71318,,,Executive VP & President of Nourish,51,550,0,0,0,17.5,0,366.154,3999.974,2335.742,5102.547,5102.547,5102.547
IFF,2023,6078,FEMALE,71319,,,"Executive VP, General Counsel & Corporate Secretary",48,0,0,11.952,0,67.758,0,613.462,1200.056,892.128,2172.226,2172.226,2172.226
IFF,2023,6078,MALE,71320,,,"President of Health, Biosciences & Scent",59,0,0,10.756,0,77.03,0,634.5,1199.971,1164.511,2391.647,2391.647,2391.647
IDCC,2023,6100,MALE,47525,,CFO,"Executive VP, CFO & Treasurer",50,0,234.209,0,0,34.604,0,433.221,1125,2329.979,2035.093,2269.302,2035.025
IDCC,2023,6100,MALE,67876,,,"Executive VP, Chief Strategy & Growth Officer",65,0,0,0,0,479.659,0,307.577,825,0,1612.281,1612.281,1612.236
IDCC,2023,6100,FEMALE,67878,,,Executive VP & Chief Licensing Officer,58,0,0,0,0,9.15,0,447.385,1125,2257.322,2038.603,2038.603,2038.535
